default|BSC|BSC
default|Result_Time|Result_Time
default|Obj_Name|Obj_Name
default|LAC|LAC
default|CI|CI
default|TARGET_CI|TARGET_CI
1275071629|1282429650|TRX_EXT_AMR_FR_VQI_200_RANK_RPT_NUM
1275071629|1282429651|TRX_EXT_AMR_FR_VQI_250_RANK_RPT_NUM
1275071629|1282429652|TRX_EXT_AMR_FR_VQI_300_RANK_RPT_NUM
1275071629|1282429653|TRX_EXT_AMR_FR_VQI_350_RANK_RPT_NUM
1275071629|1282429654|TRX_EXT_AMR_FR_VQI_400_RANK_RPT_NUM
1275071629|1282429655|TRX_EXT_AMR_FR_VQI_450_RANK_RPT_NUM
1275071629|1282429656|TRX_EXT_AMR_FR_VQI_500_RANK_RPT_NUM
1275071629|1282429657|TRX_EXT_AMR_HR_VQI_350_RANK_RPT_NUM
1275071629|1282429658|TRX_EXT_AMR_HR_VQI_400_RANK_RPT_NUM
1275071629|1282429659|TRX_EXT_AMR_HR_VQI_450_RANK_RPT_NUM
1275071629|1282429660|TRX_EXT_AMR_HR_VQI_500_RANK_RPT_NUM
1275071629|1282429661|TRX_EXT_WBAMR_SHORT_TOTAL_VQI
1275071629|1282429662|TRX_EXT_WBAMR_SHORT_VQI_NUM
1275072520|1282429793|CELL_INTRA2G_INCELL_PSHO_FAIL
1275072520|1282429795|CELL_2G3GINTERRAN_INCELL_PSHO_FAIL
1275072520|1282429796|CELL_2G4GINTERRAN_INCELL_PSHO_FAIL
1275072520|1282429797|NC_CELL_TRAFFIC_RESELECT_ATMPT
1275072520|1282429798|CELL_OUTCELL_URG_PSHO_ATMPT
1275072520|1282429799|CELL_OUTCELL_PSHO_ATMPT
1275072520|1282429800|CELL_OUTCELL_TRAFFIC_PSHO_ATMPT
1275072520|1282429801|CELL_OUTCELL_LOAD_PSHO_ATMPT
1275072520|1282429802|CELL_OUTCELL_GENERAL_PSHO_ATMPT
1275072520|1282429803|CELL_OUTCELL_PSHO_FAIL
1275072520|1282429804|CELL_INTRA2G_OUTCELL_PSHO_ATMPT
1275072520|1282429806|CELL_INTERRAN_OUTCELL_PSHO_ATMPT
1275072520|1282429807|CELL_2G3GINTERRAN_OUTCELL_PSHO_ATMPT
1275072520|1282429808|CELL_2G3GINTERRAN_OUTCELL_PSHO_FAIL
1275072520|1282429809|CELL_2G4GINTERRAN_OUTCELL_PSHO_ATMPT
1275072520|1282429810|CELL_2G4GINTERRAN_OUTCELL_PSHO_FAIL
1275072520|1282429813|CELL_INTRA2G_OUTCELL_PSHO_FAIL
1275071617|1282429839|CELL_NO_DL_MR_NUM
1275071423|1282429846|CELL_WAIT_CC_TIMEOUT_MOC
1275071423|1282429847|CELL_WAIT_CC_TIMEOUT_MTC
1275071423|1282429848|CELL_WAIT_CC_TIMEOUT_LOC_UPDATE
1290823470|1282429849|CELL_ALTERING_NUM
1290823470|1282429850|CELL_CONNECT_ACK
1290823468|1282429851|CELL_CALL_ACCESS_DUR_VALUE
1290823468|1282429852|CELL_CALL_ESTB_DUR_VALUE
1290823468|1282429853|CELL_CALL_ACCESS_DUR
1290823468|1282429854|CELL_CALL_ESTB_DUR
1290823468|1282429855|CELL_CALL_ESTB_DUR_AVG
1290823468|1282429856|CELL_CALL_ACCESS_DUR_AVG
1275071532|1282429857|CELL_DISCONNECT_NUM_WITHOUT_ASS_REQ_MOC
1275071532|1282429858|CELL_DISCONNECT_NUM_WITHOUT_ASS_REQ_MTC
1275071823|1282429888|TRX_LU_CH_ALLOC_SUCC_TIMES_FR
1275071823|1282429889|TRX_LU_CH_ALLOC_SUCC_TIMES_HR
1275071822|1282429890|CELL_LU_CH_ALLOC_REQ_TIMES_FR
1275071822|1282429891|CELL_LU_CH_ALLOC_REQ_TIMES_HR
1275071822|1282429892|CELL_LU_CH_ALLOC_REQ_TIMES_TCH
1275071423|1282429893|CELL_LU_IND_SIG
1275071423|1282429894|CELL_LU_SMS_SIG
1275071421|1282429895|CELL_LU_CH_ACT_TCHF
1275071421|1282429896|CELL_LU_CH_ACT_TCHH
1275071421|1282429897|CELL_LU_CH_ACT_NACK_TCHF
1275071421|1282429898|CELL_LU_CH_ACT_NACK_TCHH
1275071421|1282429899|CELL_LU_CH_ACT_EXP_TCHF
1275071421|1282429900|CELL_LU_CH_ACT_EXP_TCHH
1290823469|1282429901|CELL_TRAU_TFO_EST_HR
1290823469|1282429902|CELL_TRAU_TFO_EST_FR
1290823469|1282429903|CELL_TRAU_TFO_EST_EFR
1290823469|1282429904|CELL_TRAU_TFO_EST_AMR_TCHF
1290823469|1282429905|CELL_TRAU_TFO_EST_AMR_TCHH
1290823469|1282429906|CELL_TRAU_TFO_EST_WBAMR
1290793514|1282429907|EnergySrc_Batt_BDHO
1290823474|1282429909|CELL_USR_NUM_BY_RERT_PS
1290823474|1282429910|CELL_USR_NUM_IMSI_PS
1290823474|1282429911|CELL_USR_NUM_NRI_PS
1290823474|1282429912|CELL_USR_NUM_UNKNOWN_PS
1290823474|1282429913|CELL_USR_NUM_CSPSCOORD_PS
1290823476|1282429914|CELL_USR_NUM_BY_RERT_CS
1290823476|1282429915|CELL_USR_NUM_IMSI_CS
1290823476|1282429916|CELL_USR_NUM_NRI_CS
1290823476|1282429917|CELL_USR_NUM_UNKNOWN_CS
1290823478|1282430068|CELL_EMLPP_NUSR_REL
1290823478|1282430069|CELL_EMLPP_NUSR_HO_REQ
1290823478|1282430070|CELL_EMLPP_NUSR_HO_SUCC
1290823478|1282430071|CELL_EMLPP_NUSR_HO_FAIL
1290823478|1282430072|CELL_EMLPP_PUSR_TCH_REQ
1290823478|1282430073|CELL_EMLPP_PUSR_TCH_SUCC
1290823482|1282431236|CELL_VAMOS_ASS_ADJUD
1290823482|1282431237|CELL_VAMOS_ASS_TRY
1290823482|1282431238|CELL_VAMOS_ASS_CMD
1290823482|1282431239|CELL_VAMOS_ASS_FAIL
1290823482|1282431240|CELL_VAMOS_INTRACELL_HO_ADJUD
1290823482|1282431241|CELL_VAMOS_INTRACELL_HO_TRY
1290823482|1282431242|CELL_VAMOS_INTRACELL_HO_CMD
1290823482|1282431243|CELL_VAMOS_INTRACELL_HO_FAIL
1290823482|1282431244|CELL_VAMOS_INTRACELL_HO_TRY_UNDO
1290823482|1282431245|CELL_VAMOS_INTRACELL_HO_CMD_UNDO
1290823482|1282431246|CELL_VAMOS_INTRACELL_HO_FAIL_UNDO
1290823482|1282431247|CELL_VAMOS_INTRACELL_HO_TRY_OTHER
1290823482|1282431248|CELL_VAMOS_INTRACELL_HO_CMD_OTHER
1290823482|1282431249|CELL_VAMOS_INTRACELL_HO_FAIL_OTHER
1290823482|1282431250|CELL_VAMOS_CALL_DROP_TIMES_HO_UNDO
1290823482|1282431251|CELL_VAMOS_CALL_DROP_TIMES_HO_OTHER
1290823482|1282431252|CELL_VAMOS_CALL_DROP_TIMES
1290823483|1282431253|CELL_VAMOS_MR_NUM_WHEN_MAX_UP_PWR
1290823483|1282431254|CELL_VAMOS_UP_MR_NUM
1290823483|1282431255|CELL_VAMOS_UL_SIG_STRENGTH
1290823483|1282431256|CELL_VAMOS_UL_SIG_STRENGTH_AVR
1275071820|1282431257|CELL_CH_BUSY_MAX_NUM_VAMOS_TCHH
1275071531|1282431259|CELL_TOTAL_CALL_NUM
1275071531|1282431260|CELL_SPT_VAMOS1_CALL_NUM
1275071531|1282431261|CELL_SPT_VAMOS2_CALL_NUM
1290823483|1282431262|CELL_VAMOS_MR_NUM_WHEN_MAX_DOWN_PWR
1290823483|1282431263|CELL_VAMOS_DOWN_MR_NUM
1290823483|1282431264|CELL_VAMOS_DL_SIG_STRENGTH
1275072536|1282431374|UPLINK_EGPRS2_A_USERS
1275072536|1282431375|DOWNLINK_EGPRS2_A_USERS
1275072536|1282431376|RTTI_USERS
1275072536|1282431377|DLDC_USERS
1275072536|1282431378|PEAK_UPLINK_EGPRS2_A_USERS
1275072536|1282431379|PEAK_DOWNLINK_EGPRS2_A_USERS
1275072536|1282431380|PEAK_RTTI_USERS
1275072536|1282431381|PEAK_DLDC_USERS
1275072532|1282431382|TX_DOWN_EGPRS2_A_LLC_PDU_TOTAL_BYTE
1275072532|1282431383|TX_DOWN_EGPRS2_A_LLC_PDU_THRPUT_RATE
1275072532|1282431384|TX_DOWN_EGPRS2_A_LLC_PDU_THRPUT_RATE_MAX
1275072531|1282431385|TX_UP_EGPRS2_A_LLC_PDU_TOTAL_BYTE
1275072531|1282431386|TX_UP_EGPRS2_A_LLC_PDU_THRPUT_RATE
1275072531|1282431387|TX_UP_EGPRS2_A_LLC_PDU_THRPUT_RATE_MAX
1275072532|1282431388|TX_DOWN_DLDC_LLC_PDU_TOTAL_BYTE
1275072532|1282431389|TX_DOWN_DLDC_LLC_PDU_THRPUT_RATE
1275072532|1282431390|TX_DOWN_DLDC_LLC_PDU_THRPUT_RATE_MAX
1275071818|1282431605|CELL_CH_CONVERT_SUCC_NUM_PDCH_SD
1275072520|1282431639|CELL_INTRA2G_INCELL_PSHO_ACK
1275072520|1282431640|CELL_2G3GINTERRAN_INCELL_PSHO_ACK
1275072520|1282431641|CELL_2G4GINTERRAN_INCELL_PSHO_ACK
1275072520|1282431642|CELL_INTRA2G_OUTCELL_PSHO_CMD
1275072520|1282431643|CELL_2G3GINTERRAN_OUTCELL_PSHO_CMD
1275072520|1282431644|CELL_2G4GINTERRAN_OUTCELL_PSHO_CMD
1290823502|1282431648|SITE_GDSS_SHARE_REQ
1290823502|1282431649|SITE_GDSS_SHARE_FAIL
1290823502|1282431650|SITE_GDSS_SHARE_FAIL_MAADJ
1290823502|1282431651|SITE_GDSS_SHARE_FAIL_U2000
1290823502|1282431652|SITE_GDSS_SHARE_FAIL_OTHERS
1290823502|1282431653|SITE_GDSS_BACK_NORM_AUTO
1290823502|1282431654|SITE_GDSS_BACK_NORM_MANU
1290823502|1282431655|SITE_GDSS_BACK_ABNORM
1290823502|1282431656|SITE_GDSS_BACK_ABNORM_CONF
1290823502|1282431657|SITE_GDSS_BACK_ABNORM_SITE
1290823502|1282431658|SITE_GDSS_BACK_ABNORM_OTHERS
1290823502|1282431659|SITE_GDSS_BACK_URGENT
1290823502|1282431660|SITE_GDSS_SHARE_TIME
1275071817|1282431661|CELL_GDSS_CHAN_AVAIL_NUM
1290823503|1282431662|CELL_SRVCC_INCELL_HO_REQ_SD
1290823503|1282431663|CELL_SRVCC_INCELL_HO_REQ_TCH
1290823503|1282431664|CELL_SRVCC_INCELL_HO_REQ_ACK_SD
1290823503|1282431665|CELL_SRVCC_INCELL_HO_REQ_ACK_TCH
1290823503|1282431666|CELL_SRVCC_INCELL_HO_FAIL_SD
1290823503|1282431667|CELL_SRVCC_INCELL_HO_FAIL_TCH
1290823503|1282431668|CELL_SRVCC_INCELL_HO_FAIL_INVALID_CONTENTS
1290823503|1282431669|CELL_SRVCC_INCELL_HO_FAIL_CONG_SD
1290823503|1282431670|CELL_SRVCC_INCELL_HO_FAIL_CONG_TCH
1290823503|1282431671|CELL_SRVCC_INCELL_HO_FAIL_NO_CIC
1290823503|1282431672|CELL_SRVCC_INCELL_HO_FAIL_CIC_ALLOC
1290823503|1282431673|CELL_SRVCC_INCELL_HO_FAIL_APPLY_TRSL_FAIL
1290823503|1282431674|CELL_SRVCC_INCELL_HO_FAIL_MSC_CLR_CMD
1290823503|1282431675|CELL_SRVCC_INCELL_HO_FAIL_EXP_SD
1290823503|1282431676|CELL_SRVCC_INCELL_HO_FAIL_EXP_TCH_SIG
1290823503|1282431677|CELL_SRVCC_INCELL_HO_FAIL_EXP_TCH_TRAF_CH
1290823503|1282431678|CELL_SRVCC_INCELL_HO_FAIL_NO_SPEECH_VER
1290793529|1282431743|SITE_CS_ALLOCATED_TS_NUM_MAX
1290793529|1282431744|SITE_PS_ALLOCATED_TS_NUM_MAX
1290793529|1282431745|SITE_TOTAL_ALLOCATED_TS_NUM_MAX
1290823506|1282431774|TRX_REPEAT_FACCH_NUM
1290823506|1282431775|TRX_REPEAT_SACCH_NUM
1290823506|1282431776|TRX_REPEAT_SACCH_IND_NUM
1275071423|1282431881|CELL_SD_SUCC_USSD
1275071424|1282431910|CELL_ASS_REQ_CSD
1275071424|1282431911|CELL_ASS_FAIL_CSD
1275071420|1282431912|CELL_A_CLR_REQ_CSD
1275071424|1282431997|CELL_ASS_REQ_TCHF_MULTI_CHG
1275071424|1282431998|CELL_ASS_REQ_TCHF_MULTI_NOCHG
1275071424|1282431999|CELL_ASS_FAIL_TCHF_MULTI_CHG
1275071424|1282432000|CELL_ASS_FAIL_TCHF_MULTI_NOCHG
1275071420|1282432001|CELL_A_CLR_REQ_HSCSD
1275071426|1282432002|CELL_INTRABSC_INCELL_HO_REQ_HSCSD
1275071426|1282432003|CELL_INTRABSC_INCELL_HO_FAIL_HSCSD
1275071427|1282432004|CELL_INTRABSC_OUTCELL_HO_REQ_HSCSD
1275071427|1282432005|CELL_INTRABSC_OUTCELL_HO_FAIL_HSCSD
1275071428|1282432006|CELL_INTERBSC_INCELL_HO_REQ_HSCSD
1275071428|1282432007|CELL_INTERBSC_INCELL_HO_FAIL_HSCSD
1275071429|1282432008|CELL_INTERBSC_OUTCELL_HO_REQ_HSCSD
1275071429|1282432009|CELL_INTERBSC_OUTCELL_HO_FAIL_HSCSD
1275071424|1282432010|CELL_HSCSD_BSC_UPGRADE_REQ
1275071424|1282432011|CELL_HSCSD_BSC_UPGRADE_FAIL
1275071424|1282432012|CELL_HSCSD_USER_UPGRADE_REQ
1275071424|1282432013|CELL_HSCSD_USER_UPGRADE_FAIL
1275071424|1282432014|CELL_HSCSD_USER_DEGRADE_REQ
1275071424|1282432015|CELL_HSCSD_USER_DEGRADE_FAIL
1275071424|1282432016|CELL_HSCSD_INIT_REQ_CHN_NUM
1275071424|1282432017|CELL_HSCSD_INIT_ASS_CHN_NUM
1275071424|1282432018|CELL_HSCSD_FINAL_REQ_CHN_NUM
1275071424|1282432019|CELL_HSCSD_FINAL_ASS_CHN_NUM
1275072618|1282432035|UPLINK_GPRS_TRAN_TBF_NUM_ON_GPRS_PDCH
1275072618|1282432036|DOWNLINK_GPRS_TRAN_TBF_NUM_ON_GPRS_PDCH
1275072618|1282432037|UPLINK_GPRS_TRAN_TBF_NUM_ON_EGPRS_PDCH
1275072618|1282432038|DOWNLINK_GPRS_TRAN_TBF_NUM_ON_EGPRS_PDCH
1275072618|1282432039|UPLINK_EGPRS_TRAN_TBF_NUM_ON_EGPRS_PDCH
1275072618|1282432040|DOWNLINK_EGPRS_TRAN_TBF_NUM_ON_EGPRS_PDCH
1290823469|1282432086|CELL_TRAU_ALC_COMFORTLEVEL_UPIN
1290823469|1282432087|CELL_TRAU_ALC_COMFORTLEVEL_DNIN
1290823469|1282432088|CELL_TRAU_ALC_COMFORTLEVEL_UPOUT
1290823469|1282432089|CELL_TRAU_ALC_COMFORTLEVEL_DNOUT
1290823469|1282432090|CELL_TRAU_ALC_LOWLEVEL_UPIN
1290823469|1282432091|CELL_TRAU_ALC_LOWLEVEL_DNIN
1290823469|1282432092|CELL_TRAU_ALC_LOWLEVEL_UPOUT
1290823469|1282432093|CELL_TRAU_ALC_LOWLEVEL_DNOUT
1290823469|1282432094|CELL_TRAU_ALC_HIGHLEVEL_UPIN
1290823469|1282432095|CELL_TRAU_ALC_HIGHLEVEL_DNIN
1290823469|1282432096|CELL_TRAU_ALC_HIGHLEVEL_UPOUT
1290823469|1282432097|CELL_TRAU_ALC_HIGHLEVEL_DNOUT
1290823469|1282432098|CELL_TRAU_ANR_STRONGNOISES_UPIN
1290823469|1282432099|CELL_TRAU_ANR_STRONGNOISES_DNIN
1290823469|1282432100|CELL_TRAU_ANR_MEDIUMNOISES_UPIN
1290823469|1282432101|CELL_TRAU_ANR_MEDIUMNOISES_DNIN
1290823469|1282432102|CELL_TRAU_ANR_WEAKNOISES_UPIN
1290823469|1282432103|CELL_TRAU_ANR_WEAKNOISES_DNIN
1290823469|1282432104|CELL_TRAU_ANR_STRONGNOISES_UPOUT
1290823469|1282432105|CELL_TRAU_ANR_STRONGNOISES_DNOUT
1290823469|1282432106|CELL_TRAU_ANR_MEDIUMNOISES_UPOUT
1290823469|1282432107|CELL_TRAU_ANR_MEDIUMNOISES_DNOUT
1290823469|1282432108|CELL_TRAU_ANR_WEAKNOISES_UPOUT
1290823469|1282432109|CELL_TRAU_ANR_WEAKNOISES_DNOUT
1290823469|1282432110|CELL_TRAU_AEC_ACOUSTIC_ECHOES
1290823469|1282432111|CELL_TRAU_ACLP_UL_CLIPPING
1290823469|1282432112|CELL_TRAU_ACLP_DL_CLIPPING
1290823469|1282432113|CELL_TRAU_ANC_HIGHSNR_INPUT
1290823469|1282432114|CELL_TRAU_ANC_HIGHSNR_OUTPUT
1290823469|1282432115|CELL_TRAU_ANC_MEDIUMSNR_INPUT
1290823469|1282432116|CELL_TRAU_ANC_MEDIUMSNR_OUTPUT
1290823469|1282432117|CELL_TRAU_ANC_LOWSNR_INPUT
1290823469|1282432118|CELL_TRAU_ANC_LOWSNR_OUTPUT
1275071817|1282432126|CELL_CH_AVAIL_NUM_CCCH
1290823512|1282432149|CELL_DYN_MA_REQ
1290823512|1282432150|CELL_DYN_MA_FAIL
1290823469|1282432158|CELL_TRAU_TFO_EST_FAIL_HR
1290823469|1282432159|CELL_TRAU_TFO_EST_FAIL_FR
1290823469|1282432160|CELL_TRAU_TFO_EST_FAIL_EFR
1290823469|1282432161|CELL_TRAU_TFO_EST_FAIL_FAMR
1290823469|1282432162|CELL_TRAU_TFO_EST_FAIL_HAMR
1290823469|1282432163|CELL_TRAU_TFO_EST_FAIL_WBAMR
1290823469|1282432164|CELL_TRAU_TFO_EST_TIMELEN
1290823482|1282432165|CELL_VAMOS_ASS_ADJUD_OLCELL
1290823482|1282432166|CELL_VAMOS_ASS_TRY_OLCELL
1290823482|1282432167|CELL_VAMOS_ASS_CMD_OLCELL
1290823482|1282432168|CELL_VAMOS_ASS_FAIL_OLCELL
1290823482|1282432169|CELL_VAMOS_INTRACELL_HO_ADJUD_OLCELL
1290823482|1282432170|CELL_VAMOS_INTRACELL_HO_TRY_OLCELL
1290823482|1282432171|CELL_VAMOS_INTRACELL_HO_CMD_OLCELL
1290823482|1282432172|CELL_VAMOS_INTRACELL_HO_FAIL_OLCELL
1290823482|1282432173|CELL_VAMOS_INTRACELL_HO_TRY_UNDO_OLCELL
1290823482|1282432174|CELL_VAMOS_INTRACELL_HO_CMD_UNDO_OLCELL
1290823482|1282432175|CELL_VAMOS_INTRACELL_HO_FAIL_UNDO_OLCELL
1290823482|1282432176|CELL_VAMOS_INTRACELL_HO_TRY_OTHER_OLCELL
1290823482|1282432177|CELL_VAMOS_INTRACELL_HO_CMD_OTHER_OLCELL
1290823482|1282432178|CELL_VAMOS_INTRACELL_HO_FAIL_OTHER_OLCELL
1290823482|1282432179|CELL_VAMOS_CALL_DROP_TIMES_HO_UNDO_OLCELL
1290823482|1282432180|CELL_VAMOS_CALL_DROP_TIMES_HO_OTHER_OLCELL
1290823482|1282432181|CELL_VAMOS_CALL_DROP_TIMES_OLCELL
1275071821|1282432182|CELL_CHAN_BUSY_NUM_VAMOS_TCHH_TRAF_OLCELL
1275071820|1282432183|CELL_CH_BUSY_MAX_NUM_VAMOS_TCHH_OLCELL
1275072528|1282432184|DOWN_EGPRS_PDCH_DUMMY_BLK_WITH_VALID_USF
1275072526|1282432185|DOWN_GPRS_PDCH_DUMMY_BLK_WITH_VALID_USF
1275072524|1282432186|DOWN_EGPRS_TBF_ESTB_FAIL_MS_NO_RESP_OVERLAY
1275072524|1282432187|DOWN_EGPRS_TBF_ESTB_SUCC_OVERLAY
1275072522|1282432188|DOWN_GPRS_TBF_ESTB_FAIL_MS_NO_RESP_OVERLAY
1275072522|1282432189|DOWN_GPRS_TBF_ESTB_SUCC_OVERLAY
1275072523|1282432190|UP_EGPRS_TBF_ESTB_FAIL_MS_NO_RESP_OVERLAY
1275072523|1282432191|UP_EGPRS_TBF_ESTB_SUCC_OVERLAY
1275072521|1282432193|UP_GPRS_TBF_ESTB_SUCC_OVERLAY
1275072521|1282432194|UP_GPRS_TBF_ABNORM_REL_N3101_OVERFLOW_OVERLAY
1275072523|1282432195|UP_EGPRS_TBF_ABNORM_REL_N3101_OVERFLOW_OVERLAY
1275072524|1282432196|DOWN_EGPRS_TBF_ABNORM_REL_N3105_OVERFLOW_OVERLAY
1275072522|1282432197|DOWN_GPRS_TBF_ABNORM_REL_N3105_OVERFLOW_OVERLAY
1275072521|1282432198|UP_GPRS_TBF_ESTB_FAIL_MS_NO_RESP_OVERLAY
1275072526|1282432199|DOWN_RLC_BLK_TOTAL_OVERLAY
1275072525|1282432203|UP_GPRS_RLC_BLK_TOTAL_OVERLAY
1275072528|1282432207|DOWN_EGPRS_LOW_RATE_CODE_SCHEME_RLC_DATA_BLK_OVERLAY
1275072528|1282432213|DOWN_EGPRS_HIGH_RATE_CODE_SCHEME_RLC_DATA_BLK_OVERLAY
1275072527|1282432216|UP_EGPRS_LOW_RATE_CODE_SCHEME_RLC_DATA_BLK_OVERLAY
1275072527|1282432222|UP_EGPRS_HIGH_RATE_CODE_SCHEME_RLC_DATA_BLK_OVERLAY
1275072618|1282432225|SAMPLE_NUM_AVAIL_PDCH_OVERLAY
1275072618|1282432226|TOTAL_NUM_OCCU_PDCH_OVERLAY
1275072618|1282432227|RECLAIM_DYN_LOAD_PDCH_OVERLAY
1275072527|1282432239|UP_RLC_EGPRS_BLK_VALID_THROUGHPUT_OVERLAY
1275072528|1282432240|DOWN_RLC_EGPRS_BLK_VALID_THROUGHPUT_OVERLAY
1290823469|1282432247|CELL_TRAU_TFO_HO_REQ_TIMES_INCOMP
1290823469|1282432248|CELL_TRAU_TFO_HO_CMD_TIMES_INCOMP
1290823469|1282432249|CELL_TRAU_TFO_HO_FAIL_TIMES_INCOMP
1290823469|1282432250|CELL_TRAU_TFO_HO_SUCC_RATE_INCOMP
1275069419|1282432265|CELL_2MDISTURB_FALL_POWER_1TO2DB_TIME
1275069419|1282432266|CELL_2MDISTURB_FALL_POWER_3TO4DB_TIME
1275069419|1282432267|CELL_2MDISTURB_FALL_POWER_5TO6DB_TIME
1275069419|1282432268|CELL_2MDISTURB_FALL_POWER_7TO8DB_TIME
1275069419|1282432269|CELL_2MDISTURB_FALL_POWER_9TO10DB_TIME
1275069419|1282432270|CELL_2_2MDISTURB_FALL_POWER_1TO2DB_TIME
1275069419|1282432271|CELL_2_2MDISTURB_FALL_POWER_3TO4DB_TIME
1275069419|1282432272|CELL_2_2MDISTURB_FALL_POWER_5TO6DB_TIME
1275069419|1282432273|CELL_2_2MDISTURB_FALL_POWER_7TO8DB_TIME
1275069419|1282432274|CELL_2_2MDISTURB_FALL_POWER_9TO10DB_TIME
1275069419|1282432275|CELL_UNDISTURB_UP_POWER_1TO2DB_TIME
1275069419|1282432276|CELL_UNDISTURB_UP_POWER_3TO4DB_TIME
1275069419|1282432277|CELL_UNDISTURB_UP_POWER_5TO6DB_TIME
1275069419|1282432278|CELL_UNDISTURB_UP_POWER_7TO8DB_TIME
1275069419|1282432279|CELL_UNDISTURB_UP_POWER_9TO10DB_TIME
1290823515|1282432381|UP_GPRS_TBF_ESTB_SUCC_LOCGRP
1290823515|1282432382|UP_EGPRS_TBF_ESTB_SUCC_LOCGRP
1290823515|1282432383|UP_GPRS_TBF_ESTB_ATMP_LOCGRP
1290823515|1282432384|UP_EGPRS_TBF_ESTB_ATMP_LOCGRP
1290823515|1282432385|DOWN_GPRS_TBF_ESTB_SUCC_LOCGRP
1290823515|1282432386|DOWN_EGPRS_TBF_ESTB_SUCC_LOCGRP
1290823515|1282432387|DOWN_GPRS_TBF_ESTB_ATMP_LOCGRP
1290823515|1282432388|DOWN_EGPRS_TBF_ESTB_ATMP_LOCGRP
1290823515|1282432389|UP_GPRS_TBF_ABNORM_REL_N3101_OVERFLOW_LOCGRP
1290823515|1282432390|UP_GPRS_TBF_ABNORM_REL_N3103_OVERFLOW_LOCGRP
1290823515|1282432391|UP_EGPRS_TBF_ABNORM_REL_N3101_OVERFLOW_LOCGRP
1290823515|1282432392|UP_EGPRS_TBF_ABNORM_REL_N3103_OVERFLOW_LOCGRP
1290823516|1282432393|UP_CS1_RLC_BLK_VALID_TOTAL_LOCGRP
1290823516|1282432394|UP_CS2_RLC_BLK_VALID_TOTAL_LOCGRP
1290823516|1282432395|UP_CS3_RLC_BLK_VALID_TOTAL_LOCGRP
1290823516|1282432396|UP_CS4_RLC_BLK_VALID_TOTAL_LOCGRP
1290823516|1282432397|DOWN_CS1_RLC_BLK_VALID_TOTAL_LOCGRP
1290823516|1282432398|DOWN_CS2_RLC_BLK_VALID_TOTAL_LOCGRP
1290823516|1282432399|DOWN_CS3_RLC_BLK_VALID_TOTAL_LOCGRP
1290823516|1282432400|DOWN_CS4_RLC_BLK_VALID_TOTAL_LOCGRP
1290823516|1282432401|UP_EGPRS_MCS1_RLC_DATA_BLK_VALID_TOTAL_LOCGRP
1290823516|1282432402|UP_EGPRS_MCS2_RLC_DATA_BLK_VALID_TOTAL_LOCGRP
1290823516|1282432403|UP_EGPRS_MCS3_RLC_DATA_BLK_VALID_TOTAL_LOCGRP
1290823516|1282432404|UP_EGPRS_MCS4_RLC_DATA_BLK_VALID_TOTAL_LOCGRP
1290823516|1282432405|UP_EGPRS_MCS5_RLC_DATA_BLK_VALID_TOTAL_LOCGRP
1290823516|1282432406|UP_EGPRS_MCS6_RLC_DATA_BLK_VALID_TOTAL_LOCGRP
1290823516|1282432407|UP_EGPRS_MCS7_RLC_DATA_BLK_VALID_TOTAL_LOCGRP
1290823516|1282432408|UP_EGPRS_MCS8_RLC_DATA_BLK_VALID_TOTAL_LOCGRP
1290823516|1282432409|UP_EGPRS_MCS9_RLC_DATA_BLK_VALID_TOTAL_LOCGRP
1290823516|1282432410|DOWN_EGPRS_MCS1_RLC_DATA_BLK_VALID_TOTAL_LOCGRP
1290823516|1282432411|DOWN_EGPRS_MCS2_RLC_DATA_BLK_VALID_TOTAL_LOCGRP
1290823516|1282432412|DOWN_EGPRS_MCS3_RLC_DATA_BLK_VALID_TOTAL_LOCGRP
1290823516|1282432413|DOWN_EGPRS_MCS4_RLC_DATA_BLK_VALID_TOTAL_LOCGRP
1290823516|1282432414|DOWN_EGPRS_MCS5_RLC_DATA_BLK_VALID_TOTAL_LOCGRP
1290823516|1282432415|DOWN_EGPRS_MCS6_RLC_DATA_BLK_VALID_TOTAL_LOCGRP
1290823516|1282432416|DOWN_EGPRS_MCS7_RLC_DATA_BLK_VALID_TOTAL_LOCGRP
1290823516|1282432417|DOWN_EGPRS_MCS8_RLC_DATA_BLK_VALID_TOTAL_LOCGRP
1290823516|1282432418|DOWN_EGPRS_MCS9_RLC_DATA_BLK_VALID_TOTAL_LOCGRP
1275071531|1282432419|CELL_SPT_CIPHER_CMD_A5_3
1275071531|1282432420|CELL_SPT_CIPHER_SUCC_A5_3
1275070617|1282432498|CB_BSC_REC_CBC_MSG
1275070617|1282432598|CB_BSC_DISCARD_CBC_MSG
1275071218|1282432824|CELL_DISCARD_REPAGING_PS
1290823527|1282432826|CELL_UCELL_INTERRAN_OUTCELL_HO_REQ
1290823527|1282432827|CELL_UCELL_INTERRAN_OUTCELL_HO_FAIL
1290823528|1282432836|TUNNEL_RATE_MAX_TX
1290823528|1282432837|TUNNEL_RATE_MIN_TX
1290823528|1282432841|TUNNEL_RATE_MAX_RX
1290823528|1282432842|TUNNEL_RATE_MIN_RX
1290823529|1282432846|SITECONNECT_SENDDIRECTION_ES
1290823529|1282432847|SITECONNECT_SENDDIRECTION_SES
1290823529|1282432848|SITECONNECT_SENDDIRECTION_UT
1290823529|1282432849|SITECONNECT_RECVDIRECTION_ES
